Sexo;Comunidades;Edad;Periodo;Total
Mujeres;03 Asturias, Principado de;Total;2017T2;13,83
Mujeres;03 Asturias, Principado de;Total;2017T1;14,7
Mujeres;03 Asturias, Principado de;Total;2016T4;14,19
Mujeres;03 Asturias, Principado de;Total;2016T3;15,05
Mujeres;03 Asturias, Principado de;Total;2016T2;17,11
Mujeres;03 Asturias, Principado de;Total;2016T1;18,89
Mujeres;03 Asturias, Principado de;Total;2015T4;19,59
Mujeres;03 Asturias, Principado de;Total;2015T3;16,4
Mujeres;03 Asturias, Principado de;Total;2015T2;18,77
Mujeres;03 Asturias, Principado de;Total;2015T1;19,63
Mujeres;03 Asturias, Principado de;Total;2014T4;21,27
Mujeres;03 Asturias, Principado de;Total;2014T3;21,52
Mujeres;03 Asturias, Principado de;Total;2014T2;21,97
Mujeres;03 Asturias, Principado de;Total;2014T1;24,06
Mujeres;03 Asturias, Principado de;Total;2013T4;23,34
Mujeres;03 Asturias, Principado de;Total;2013T3;24,83
Mujeres;03 Asturias, Principado de;Total;2013T2;23,59
Mujeres;03 Asturias, Principado de;Total;2013T1;25,68
Mujeres;03 Asturias, Principado de;Total;2012T4;24,04
Mujeres;03 Asturias, Principado de;Total;2012T3;21,51
Mujeres;03 Asturias, Principado de;Total;2012T2;20,79
Mujeres;03 Asturias, Principado de;Total;2012T1;20,62
Mujeres;03 Asturias, Principado de;Total;2011T4;17,55
Mujeres;03 Asturias, Principado de;Total;2011T3;16,45
Mujeres;03 Asturias, Principado de;Total;2011T2;16,44
Mujeres;03 Asturias, Principado de;Total;2011T1;18,72
Mujeres;03 Asturias, Principado de;Total;2010T4;17,86
Mujeres;03 Asturias, Principado de;Total;2010T3;15,02
Mujeres;03 Asturias, Principado de;Total;2010T2;17,25
Mujeres;03 Asturias, Principado de;Total;2010T1;17,11
Mujeres;03 Asturias, Principado de;Total;2009T4;15,01
Mujeres;03 Asturias, Principado de;Total;2009T3;14,37
Mujeres;03 Asturias, Principado de;Total;2009T2;14,96
Mujeres;03 Asturias, Principado de;Total;2009T1;13,04
Mujeres;04 Balears, Illes;Total;2020T1;22,43
Mujeres;04 Balears, Illes;Total;2019T4;10,47
Mujeres;04 Balears, Illes;Total;2019T3;8,39
Mujeres;04 Balears, Illes;Total;2019T2;15,47
Mujeres;04 Balears, Illes;Total;2019T1;19,82
Mujeres;04 Balears, Illes;Total;2018T4;10,36
Mujeres;04 Balears, Illes;Total;2018T3;6,76
Mujeres;04 Balears, Illes;Total;2018T2;11,24
Mujeres;04 Balears, Illes;Total;2018T1;16,15
Mujeres;04 Balears, Illes;Total;2017T4;11,23
Mujeres;04 Balears, Illes;Total;2017T3;9,16
Mujeres;04 Balears, Illes;Total;2017T2;12,1
Mujeres;04 Balears, Illes;Total;2017T1;17,93
Mujeres;04 Balears, Illes;Total;2016T4;14,76
Mujeres;04 Balears, Illes;Total;2016T3;10,86
Mujeres;04 Balears, Illes;Total;2016T2;14,22
Mujeres;04 Balears, Illes;Total;2016T1;18,2
Mujeres;04 Balears, Illes;Total;2015T4;16,72
Mujeres;04 Balears, Illes;Total;2015T3;12,09
Mujeres;04 Balears, Illes;Total;2015T2;17,75
Mujeres;04 Balears, Illes;Total;2015T1;23,03
Mujeres;04 Balears, Illes;Total;2014T4;17,64
Mujeres;04 Balears, Illes;Total;2014T3;14,06
Mujeres;04 Balears, Illes;Total;2014T2;17,29
Mujeres;04 Balears, Illes;Total;2014T1;25,19
Mujeres;04 Balears, Illes;Total;2013T4;20,71
Mujeres;04 Balears, Illes;Total;2013T3;16,28
Mujeres;04 Balears, Illes;Total;2013T2;21,88
Mujeres;04 Balears, Illes;Total;2013T1;29,2
Mujeres;04 Balears, Illes;Total;2012T4;24,32
Mujeres;04 Balears, Illes;Total;2012T3;20,09
Mujeres;04 Balears, Illes;Total;2012T2;23,23
Mujeres;04 Balears, Illes;Total;2012T1;28,99
Mujeres;04 Balears, Illes;Total;2011T4;25,11
Mujeres;04 Balears, Illes;Total;2011T3;15,63
Mujeres;04 Balears, Illes;Total;2011T2;18,53
Mujeres;04 Balears, Illes;Total;2011T1;26,41
Mujeres;04 Balears, Illes;Total;2010T4;20,39
Mujeres;04 Balears, Illes;Total;2010T3;15,2
Mujeres;04 Balears, Illes;Total;2010T2;19,53
Mujeres;04 Balears, Illes;Total;2010T1;22,45
Mujeres;04 Balears, Illes;Total;2009T4;17,7
Mujeres;04 Balears, Illes;Total;2009T3;10,96
Mujeres;04 Balears, Illes;Total;2009T2;16,21
Mujeres;04 Balears, Illes;Total;2009T1;20,72
Mujeres;05 Canarias;Total;2020T1;19,86
Mujeres;05 Canarias;Total;2019T4;20,27
Mujeres;05 Canarias;Total;2019T3;23,96
Mujeres;05 Canarias;Total;2019T2;21,54
Mujeres;05 Canarias;Total;2019T1;21,69
Mujeres;05 Canarias;Total;2018T4;20,87
Mujeres;05 Canarias;Total;2018T3;20,2
Mujeres;05 Canarias;Total;2018T2;22,38
Mujeres;05 Canarias;Total;2018T1;22,28
Mujeres;05 Canarias;Total;2017T4;24,32
Mujeres;05 Canarias;Total;2017T3;25,8
Mujeres;05 Canarias;Total;2017T2;26,76
Mujeres;05 Canarias;Total;2017T1;27,03
Mujeres;05 Canarias;Total;2016T4;26,55
Mujeres;05 Canarias;Total;2016T3;27,92
Mujeres;05 Canarias;Total;2016T2;29,48
Mujeres;05 Canarias;Total;2016T1;28,06
Mujeres;05 Canarias;Total;2015T4;27,75
Mujeres;05 Canarias;Total;2015T3;31,49
Mujeres;05 Canarias;Total;2015T2;31,26
Mujeres;05 Canarias;Total;2015T1;31,69
Mujeres;05 Canarias;Total;2014T4;32,25
Mujeres;05 Canarias;Total;2014T3;34,36
Mujeres;05 Canarias;Total;2014T2;33,86
Mujeres;05 Canarias;Total;2014T1;32,03
Mujeres;05 Canarias;Total;2013T4;31,77
Mujeres;05 Canarias;Total;2013T3;33,71
Mujeres;05 Canarias;Total;2013T2;33,33
Mujeres;05 Canarias;Total;2013T1;33,24
Mujeres;05 Canarias;Total;2012T4;32,23
Mujeres;05 Canarias;Total;2012T3;33,86
Mujeres;05 Canarias;Total;2012T2;33,48
Mujeres;05 Canarias;Total;2012T1;33,73
Mujeres;05 Canarias;Total;2011T4;30,71
Mujeres;05 Canarias;Total;2011T3;29,35
Mujeres;05 Canarias;Total;2011T2;28,9
Mujeres;05 Canarias;Total;2011T1;27,55
Mujeres;05 Canarias;Total;2010T4;27,43
Mujeres;05 Canarias;Total;2010T3;27,93
Mujeres;05 Canarias;Total;2010T2;28,55
Mujeres;05 Canarias;Total;2010T1;27,73
Mujeres;05 Canarias;Total;2009T4;26,54
Mujeres;05 Canarias;Total;2009T3;26,43
Mujeres;05 Canarias;Total;2009T2;26,75
Mujeres;05 Canarias;Total;2009T1;26,48
Mujeres;06 Cantabria;Total;2020T1;11,79
Mujeres;06 Cantabria;Total;2019T4;12,13
Mujeres;06 Cantabria;Total;2019T3;9,42
Mujeres;06 Cantabria;Total;2019T2;9,23
Mujeres;06 Cantabria;Total;2019T1;13,26
Mujeres;06 Cantabria;Total;2018T4;11,28
Mujeres;06 Cantabria;Total;2018T3;10,29
Mujeres;06 Cantabria;Total;2018T2;13,57
Mujeres;06 Cantabria;Total;2018T1;14,27
Mujeres;06 Cantabria;Total;2017T4;13,98
Mujeres;06 Cantabria;Total;2017T3;12,71
Mujeres;06 Cantabria;Total;2017T2;14,45
Mujeres;06 Cantabria;Total;2017T1;14,58
Mujeres;06 Cantabria;Total;2016T4;13,2
Mujeres;06 Cantabria;Total;2016T3;13,06
Mujeres;06 Cantabria;Total;2016T2;16,6
Mujeres;06 Cantabria;Total;2016T1;19,3
Mujeres;06 Cantabria;Total;2015T4;18,36
Mujeres;06 Cantabria;Total;2015T3;16,26
Mujeres;06 Cantabria;Total;2015T2;20,5
Mujeres;06 Cantabria;Total;2015T1;20,96
Mujeres;06 Cantabria;Total;2014T4;17,39
Mujeres;06 Cantabria;Total;2014T3;18,29
Mujeres;06 Cantabria;Total;2014T2;18,51
Mujeres;06 Cantabria;Total;2014T1;20,49
Mujeres;06 Cantabria;Total;2013T4;21,36
Mujeres;06 Cantabria;Total;2013T3;18,18
Mujeres;06 Cantabria;Total;2013T2;23,02
Mujeres;06 Cantabria;Total;2013T1;20,8
Mujeres;06 Cantabria;Total;2012T4;19,13
Mujeres;06 Cantabria;Total;2012T3;14,65
Mujeres;06 Cantabria;Total;2012T2;16,15
Mujeres;06 Cantabria;Total;2012T1;19,59
Mujeres;06 Cantabria;Total;2011T4;15,68
Mujeres;06 Cantabria;Total;2011T3;13,27
Mujeres;06 Cantabria;Total;2011T2;13,08
Mujeres;06 Cantabria;Total;2011T1;15,19
Mujeres;06 Cantabria;Total;2010T4;16,59
Mujeres;06 Cantabria;Total;2010T3;12,4
Mujeres;06 Cantabria;Total;2010T2;15,02
Mujeres;06 Cantabria;Total;2010T1;15,99
Mujeres;06 Cantabria;Total;2009T4;12,92
Mujeres;06 Cantabria;Total;2009T3;11,98
Mujeres;06 Cantabria;Total;2009T2;12,85
Mujeres;06 Cantabria;Total;2009T1;12,52
Mujeres;07 Castilla y LeÛn;Total;2020T1;13,07
Mujeres;07 Castilla y LeÛn;Total;2019T4;12,96
Mujeres;07 Castilla y LeÛn;Total;2019T3;13
Mujeres;07 Castilla y LeÛn;Total;2019T2;13,9
Mujeres;07 Castilla y LeÛn;Total;2019T1;14,46
Mujeres;07 Castilla y LeÛn;Total;2018T4;12,93
Mujeres;07 Castilla y LeÛn;Total;2018T3;12,84
Mujeres;07 Castilla y LeÛn;Total;2018T2;14,43
Mujeres;07 Castilla y LeÛn;Total;2018T1;16,62
Mujeres;07 Castilla y LeÛn;Total;2017T4;16,61
Mujeres;07 Castilla y LeÛn;Total;2017T3;16,16
Mujeres;07 Castilla y LeÛn;Total;2017T2;16,65
Mujeres;07 Castilla y LeÛn;Total;2017T1;16,89
Mujeres;07 Castilla y LeÛn;Total;2016T4;16,67
Mujeres;07 Castilla y LeÛn;Total;2016T3;16,52
Mujeres;07 Castilla y LeÛn;Total;2016T2;18,18
Mujeres;07 Castilla y LeÛn;Total;2016T1;20,22
Mujeres;07 Castilla y LeÛn;Total;2015T4;20,75
Mujeres;07 Castilla y LeÛn;Total;2015T3;19,18
Mujeres;07 Castilla y LeÛn;Total;2015T2;21,36
Mujeres;07 Castilla y LeÛn;Total;2015T1;22,98
Mujeres;07 Castilla y LeÛn;Total;2014T4;22,78
Mujeres;07 Castilla y LeÛn;Total;2014T3;21,88
Mujeres;07 Castilla y LeÛn;Total;2014T2;22,44
Mujeres;07 Castilla y LeÛn;Total;2014T1;23,65
Mujeres;07 Castilla y LeÛn;Total;2013T4;23,51
Mujeres;07 Castilla y LeÛn;Total;2013T3;23,52
Mujeres;07 Castilla y LeÛn;Total;2013T2;23,63
Mujeres;07 Castilla y LeÛn;Total;2013T1;23,99
Mujeres;07 Castilla y LeÛn;Total;2012T4;22,65
Mujeres;07 Castilla y LeÛn;Total;2012T3;22,04
Mujeres;07 Castilla y LeÛn;Total;2012T2;22,2
Mujeres;07 Castilla y LeÛn;Total;2012T1;21,34
Mujeres;07 Castilla y LeÛn;Total;2011T4;18,97
Mujeres;07 Castilla y LeÛn;Total;2011T3;17,49
Mujeres;07 Castilla y LeÛn;Total;2011T2;17,85
Mujeres;07 Castilla y LeÛn;Total;2011T1;19,18
Mujeres;07 Castilla y LeÛn;Total;2010T4;17,52
Mujeres;07 Castilla y LeÛn;Total;2010T3;17,52
Mujeres;07 Castilla y LeÛn;Total;2010T2;19,28
Mujeres;07 Castilla y LeÛn;Total;2010T1;17,11
Mujeres;07 Castilla y LeÛn;Total;2009T4;16,44
Mujeres;07 Castilla y LeÛn;Total;2009T3;16,29
Mujeres;07 Castilla y LeÛn;Total;2009T2;16,62
Mujeres;07 Castilla y LeÛn;Total;2009T1;16,77
Mujeres;08 Castilla - La Mancha;Total;2020T1;23,87
Mujeres;08 Castilla - La Mancha;Total;2019T4;21,92
Mujeres;08 Castilla - La Mancha;Total;2019T3;21,03
Mujeres;08 Castilla - La Mancha;Total;2019T2;21,1
Mujeres;08 Castilla - La Mancha;Total;2019T1;21,01
Mujeres;08 Castilla - La Mancha;Total;2018T4;21,56
Mujeres;08 Castilla - La Mancha;Total;2018T3;21,63
Mujeres;08 Castilla - La Mancha;Total;2018T2;25,68
Mujeres;08 Castilla - La Mancha;Total;2018T1;27,35
Mujeres;08 Castilla - La Mancha;Total;2017T4;25,12
Mujeres;08 Castilla - La Mancha;Total;2017T3;23,88
Mujeres;08 Castilla - La Mancha;Total;2017T2;27,16
Mujeres;08 Castilla - La Mancha;Total;2017T1;27,72
Mujeres;08 Castilla - La Mancha;Total;2016T4;26,75
Mujeres;08 Castilla - La Mancha;Total;2016T3;26,67
Mujeres;08 Castilla - La Mancha;Total;2016T2;29,22
Mujeres;08 Castilla - La Mancha;Total;2016T1;30,23
Mujeres;08 Castilla - La Mancha;Total;2015T4;29,79
Mujeres;08 Castilla - La Mancha;Total;2015T3;30,07
Mujeres;08 Castilla - La Mancha;Total;2015T2;32,75
Mujeres;08 Castilla - La Mancha;Total;2015T1;32,56
Mujeres;08 Castilla - La Mancha;Total;2014T4;33,25
Mujeres;08 Castilla - La Mancha;Total;2014T3;32,32
Mujeres;08 Castilla - La Mancha;Total;2014T2;32,5
Mujeres;08 Castilla - La Mancha;Total;2014T1;33,42
Mujeres;08 Castilla - La Mancha;Total;2013T4;32,21
Mujeres;08 Castilla - La Mancha;Total;2013T3;32,29
Mujeres;08 Castilla - La Mancha;Total;2013T2;33,35
Mujeres;08 Castilla - La Mancha;Total;2013T1;35,19
Mujeres;08 Castilla - La Mancha;Total;2012T4;35,09
Mujeres;08 Castilla - La Mancha;Total;2012T3;31,28
Mujeres;08 Castilla - La Mancha;Total;2012T2;32,41
Mujeres;08 Castilla - La Mancha;Total;2012T1;30,39
Mujeres;08 Castilla - La Mancha;Total;2011T4;27,04
Mujeres;08 Castilla - La Mancha;Total;2011T3;25,01
Mujeres;08 Castilla - La Mancha;Total;2011T2;26,61
Mujeres;08 Castilla - La Mancha;Total;2011T1;25,67
Mujeres;08 Castilla - La Mancha;Total;2010T4;24,84
Mujeres;08 Castilla - La Mancha;Total;2010T3;23,57
Mujeres;08 Castilla - La Mancha;Total;2010T2;23,82
Mujeres;08 Castilla - La Mancha;Total;2010T1;24,36
Mujeres;08 Castilla - La Mancha;Total;2009T4;21,89
Mujeres;08 Castilla - La Mancha;Total;2009T3;20,87
Mujeres;08 Castilla - La Mancha;Total;2009T2;22,35
Mujeres;08 Castilla - La Mancha;Total;2009T1;20,33
Mujeres;09 CataluÒa;Total;2020T1;11,44
Mujeres;09 CataluÒa;Total;2019T4;10,97
Mujeres;09 CataluÒa;Total;2019T3;11,48
Mujeres;09 CataluÒa;Total;2019T2;11,37
Mujeres;09 CataluÒa;Total;2019T1;12,21
Mujeres;09 CataluÒa;Total;2018T4;12,67
Mujeres;09 CataluÒa;Total;2018T3;10,79
Mujeres;09 CataluÒa;Total;2018T2;11,92
Mujeres;09 CataluÒa;Total;2018T1;12,97
Mujeres;09 CataluÒa;Total;2017T4;13,49
Mujeres;09 CataluÒa;Total;2017T3;13,49
Mujeres;09 CataluÒa;Total;2017T2;14,16
Mujeres;09 CataluÒa;Total;2017T1;16,44
Mujeres;09 CataluÒa;Total;2016T4;15,89
Mujeres;09 CataluÒa;Total;2016T3;15,43
Mujeres;09 CataluÒa;Total;2016T2;17,68
Mujeres;09 CataluÒa;Total;2016T1;18,71
Mujeres;09 CataluÒa;Total;2015T4;19,09
Mujeres;09 CataluÒa;Total;2015T3;18,36
Mujeres;09 CataluÒa;Total;2015T2;20,11
Mujeres;09 CataluÒa;Total;2015T1;20,21
Mujeres;09 CataluÒa;Total;2014T4;19,58
Mujeres;09 CataluÒa;Total;2014T3;19,23
Mujeres;09 CataluÒa;Total;2014T2;20,07
Mujeres;09 CataluÒa;Total;2014T1;21,03
Mujeres;09 CataluÒa;Total;2013T4;21,41
Mujeres;09 CataluÒa;Total;2013T3;21,77
Mujeres;09 CataluÒa;Total;2013T2;23,09
Mujeres;09 CataluÒa;Total;2013T1;23,41
Mujeres;09 CataluÒa;Total;2012T4;22,84
Mujeres;09 CataluÒa;Total;2012T3;21,95
Mujeres;09 CataluÒa;Total;2012T2;20,6
Mujeres;09 CataluÒa;Total;2012T1;21,52
Mujeres;09 CataluÒa;Total;2011T4;20,05
Mujeres;09 CataluÒa;Total;2011T3;18,23
Mujeres;09 CataluÒa;Total;2011T2;17,29
Mujeres;09 CataluÒa;Total;2011T1;18,17
Mujeres;09 CataluÒa;Total;2010T4;16,37
Mujeres;09 CataluÒa;Total;2010T3;16,51
Mujeres;09 CataluÒa;Total;2010T2;16,77
Mujeres;09 CataluÒa;Total;2010T1;16,38
Mujeres;09 CataluÒa;Total;2009T4;15,32
Mujeres;09 CataluÒa;Total;2009T3;15,11
Mujeres;09 CataluÒa;Total;2009T2;14,58
Mujeres;09 CataluÒa;Total;2009T1;14,92
Mujeres;10 Comunitat Valenciana;Total;2020T1;16,1
Mujeres;10 Comunitat Valenciana;Total;2019T4;16,81
Mujeres;10 Comunitat Valenciana;Total;2019T3;16,84
Mujeres;10 Comunitat Valenciana;Total;2019T2;16,92
Mujeres;10 Comunitat Valenciana;Total;2019T1;16,85
Mujeres;10 Comunitat Valenciana;Total;2018T4;16,35
Mujeres;10 Comunitat Valenciana;Total;2018T3;17,43
Mujeres;10 Comunitat Valenciana;Total;2018T2;17,42
Mujeres;10 Comunitat Valenciana;Total;2018T1;18,65
Mujeres;10 Comunitat Valenciana;Total;2017T4;19,07
Mujeres;10 Comunitat Valenciana;Total;2017T3;18,94
Mujeres;10 Comunitat Valenciana;Total;2017T2;21,7
Mujeres;10 Comunitat Valenciana;Total;2017T1;21,01
Mujeres;10 Comunitat Valenciana;Total;2016T4;21,02
Mujeres;10 Comunitat Valenciana;Total;2016T3;22,24
Mujeres;10 Comunitat Valenciana;Total;2016T2;23,89
Mujeres;10 Comunitat Valenciana;Total;2016T1;23,19
Mujeres;10 Comunitat Valenciana;Total;2015T4;22,76
Mujeres;10 Comunitat Valenciana;Total;2015T3;23,64
Mujeres;10 Comunitat Valenciana;Total;2015T2;23,85
Mujeres;10 Comunitat Valenciana;Total;2015T1;24,97
Mujeres;10 Comunitat Valenciana;Total;2014T4;24,53
Mujeres;10 Comunitat Valenciana;Total;2014T3;26,32
Mujeres;10 Comunitat Valenciana;Total;2014T2;27,1
Mujeres;10 Comunitat Valenciana;Total;2014T1;29,16
Mujeres;10 Comunitat Valenciana;Total;2013T4;28,23
Mujeres;10 Comunitat Valenciana;Total;2013T3;28,2
Mujeres;10 Comunitat Valenciana;Total;2013T2;30,25
Mujeres;10 Comunitat Valenciana;Total;2013T1;30,16
Mujeres;10 Comunitat Valenciana;Total;2012T4;28,07
Mujeres;10 Comunitat Valenciana;Total;2012T3;27,95
Mujeres;10 Comunitat Valenciana;Total;2012T2;25,89
Mujeres;10 Comunitat Valenciana;Total;2012T1;26,04
Mujeres;10 Comunitat Valenciana;Total;2011T4;24,56
Mujeres;10 Comunitat Valenciana;Total;2011T3;25,02
Mujeres;10 Comunitat Valenciana;Total;2011T2;23,64
Mujeres;10 Comunitat Valenciana;Total;2011T1;24,11
Mujeres;10 Comunitat Valenciana;Total;2010T4;23,04
Mujeres;10 Comunitat Valenciana;Total;2010T3;22,93
Mujeres;10 Comunitat Valenciana;Total;2010T2;23,34
Mujeres;10 Comunitat Valenciana;Total;2010T1;21,75
Mujeres;10 Comunitat Valenciana;Total;2009T4;21,16
Mujeres;10 Comunitat Valenciana;Total;2009T3;20,34
Mujeres;10 Comunitat Valenciana;Total;2009T2;21,07
Mujeres;10 Comunitat Valenciana;Total;2009T1;19,36
Mujeres;11 Extremadura;Total;2020T1;28,01
Mujeres;11 Extremadura;Total;2019T4;28,68
Mujeres;11 Extremadura;Total;2019T3;25,09
Mujeres;11 Extremadura;Total;2019T2;26,86
Mujeres;11 Extremadura;Total;2019T1;30,11
Mujeres;11 Extremadura;Total;2018T4;28,77
Mujeres;11 Extremadura;Total;2018T3;26,55
Mujeres;11 Extremadura;Total;2018T2;29,19
Mujeres;11 Extremadura;Total;2018T1;31,71
Mujeres;11 Extremadura;Total;2017T4;30,1
Mujeres;11 Extremadura;Total;2017T3;27,91
Mujeres;11 Extremadura;Total;2017T2;30,57
Mujeres;11 Extremadura;Total;2017T1;34,2
Mujeres;11 Extremadura;Total;2016T4;33,47
Mujeres;11 Extremadura;Total;2016T3;30,22
Mujeres;11 Extremadura;Total;2016T2;31,43
Mujeres;11 Extremadura;Total;2016T1;34,45
Mujeres;11 Extremadura;Total;2015T4;33,71
Mujeres;11 Extremadura;Total;2015T3;31,25
Mujeres;11 Extremadura;Total;2015T2;33,82
Mujeres;11 Extremadura;Total;2015T1;35,36
Mujeres;11 Extremadura;Total;2014T4;33,44
Mujeres;11 Extremadura;Total;2014T3;32,41
Mujeres;11 Extremadura;Total;2014T2;32,42
Mujeres;11 Extremadura;Total;2014T1;34,34
Mujeres;11 Extremadura;Total;2013T4;36
Mujeres;11 Extremadura;Total;2013T3;35,13
Mujeres;11 Extremadura;Total;2013T2;36,08
Mujeres;11 Extremadura;Total;2013T1;36,41
Mujeres;11 Extremadura;Total;2012T4;37,05
Mujeres;11 Extremadura;Total;2012T3;35,92
Mujeres;11 Extremadura;Total;2012T2;36,82
Mujeres;11 Extremadura;Total;2012T1;34,31
Mujeres;11 Extremadura;Total;2011T4;31,61
Mujeres;11 Extremadura;Total;2011T3;25,69
Mujeres;11 Extremadura;Total;2011T2;26,03
Mujeres;11 Extremadura;Total;2011T1;28,16
Mujeres;11 Extremadura;Total;2010T4;27,3
Mujeres;11 Extremadura;Total;2010T3;25,81
Mujeres;11 Extremadura;Total;2010T2;25,81
Mujeres;11 Extremadura;Total;2010T1;26,29
Mujeres;11 Extremadura;Total;2009T4;26,09
Mujeres;11 Extremadura;Total;2009T3;24,54
Mujeres;11 Extremadura;Total;2009T2;24,41
Mujeres;11 Extremadura;Total;2009T1;25,06
Mujeres;12 Galicia;Total;2020T1;14,31
Mujeres;12 Galicia;Total;2019T4;13,29
Mujeres;12 Galicia;Total;2019T3;13,27
Mujeres;12 Galicia;Total;2019T2;11,98
Mujeres;12 Galicia;Total;2019T1;12,82
Mujeres;12 Galicia;Total;2018T4;12,79
Mujeres;12 Galicia;Total;2018T3;13,43
Mujeres;12 Galicia;Total;2018T2;15,23
Mujeres;12 Galicia;Total;2018T1;15,97
Mujeres;12 Galicia;Total;2017T4;15,21
Mujeres;12 Galicia;Total;2017T3;15,83
Mujeres;12 Galicia;Total;2017T2;16,96
Mujeres;12 Galicia;Total;2017T1;17,54
Mujeres;12 Galicia;Total;2016T4;17
Mujeres;12 Galicia;Total;2016T3;17,06
Mujeres;12 Galicia;Total;2016T2;18,29
Mujeres;12 Galicia;Total;2016T1;18,94
Mujeres;12 Galicia;Total;2015T4;18,58
Mujeres;12 Galicia;Total;2015T3;18,75
Mujeres;12 Galicia;Total;2015T2;20,61
Mujeres;12 Galicia;Total;2015T1;22,21
Mujeres;12 Galicia;Total;2014T4;20,96
Mujeres;12 Galicia;Total;2014T3;20,52
Mujeres;12 Galicia;Total;2014T2;22,56
Mujeres;12 Galicia;Total;2014T1;22,7
Mujeres;12 Galicia;Total;2013T4;21,21
Mujeres;12 Galicia;Total;2013T3;21,23
Mujeres;12 Galicia;Total;2013T2;22,43
Mujeres;12 Galicia;Total;2013T1;22,04
Mujeres;12 Galicia;Total;2012T4;20,86
Mujeres;12 Galicia;Total;2012T3;19,59
Mujeres;12 Galicia;Total;2012T2;20,08
Mujeres;12 Galicia;Total;2012T1;20,39
Mujeres;12 Galicia;Total;2011T4;18,86
Mujeres;12 Galicia;Total;2011T3;18,08
Mujeres;12 Galicia;Total;2011T2;17,43
Mujeres;12 Galicia;Total;2011T1;17,86
Mujeres;12 Galicia;Total;2010T4;16,14
Mujeres;12 Galicia;Total;2010T3;15,77
Mujeres;12 Galicia;Total;2010T2;16,43
Mujeres;12 Galicia;Total;2010T1;16,42
Mujeres;12 Galicia;Total;2009T4;13,99
Mujeres;12 Galicia;Total;2009T3;13,19
Mujeres;12 Galicia;Total;2009T2;13,34
Mujeres;12 Galicia;Total;2009T1;12,92
Mujeres;13 Madrid, Comunidad de;Total;2020T1;11,49
Mujeres;13 Madrid, Comunidad de;Total;2019T4;10,6
Mujeres;13 Madrid, Comunidad de;Total;2019T3;11,17
Mujeres;13 Madrid, Comunidad de;Total;2019T2;11,32
Mujeres;13 Madrid, Comunidad de;Total;2019T1;12,82
Mujeres;13 Madrid, Comunidad de;Total;2018T4;12,05
Mujeres;13 Madrid, Comunidad de;Total;2018T3;12,56
Mujeres;13 Madrid, Comunidad de;Total;2018T2;12,83
Mujeres;13 Madrid, Comunidad de;Total;2018T1;13,97
Mujeres;13 Madrid, Comunidad de;Total;2017T4;14,53
Mujeres;13 Madrid, Comunidad de;Total;2017T3;12,93
Mujeres;13 Madrid, Comunidad de;Total;2017T2;13,32
Mujeres;13 Madrid, Comunidad de;Total;2017T1;14,93
Mujeres;13 Madrid, Comunidad de;Total;2016T4;15,08
Mujeres;13 Madrid, Comunidad de;Total;2016T3;16,14
Mujeres;13 Madrid, Comunidad de;Total;2016T2;16,83
Mujeres;13 Madrid, Comunidad de;Total;2016T1;17,79
Mujeres;13 Madrid, Comunidad de;Total;2015T4;16,68
Mujeres;13 Madrid, Comunidad de;Total;2015T3;16,91
Mujeres;13 Madrid, Comunidad de;Total;2015T2;18,43
Mujeres;13 Madrid, Comunidad de;Total;2015T1;17,29
Mujeres;13 Madrid, Comunidad de;Total;2014T4;17,64
Mujeres;13 Madrid, Comunidad de;Total;2014T3;18,97
Mujeres;13 Madrid, Comunidad de;Total;2014T2;19,88
Mujeres;13 Madrid, Comunidad de;Total;2014T1;21,93
Mujeres;13 Madrid, Comunidad de;Total;2013T4;21,53
Mujeres;13 Madrid, Comunidad de;Total;2013T3;20,15
Mujeres;13 Madrid, Comunidad de;Total;2013T2;19,69
Mujeres;13 Madrid, Comunidad de;Total;2013T1;20,01
Mujeres;13 Madrid, Comunidad de;Total;2012T4;18,81
Mujeres;13 Madrid, Comunidad de;Total;2012T3;17,95
Mujeres;13 Madrid, Comunidad de;Total;2012T2;17,67
Mujeres;13 Madrid, Comunidad de;Total;2012T1;17,2
Mujeres;13 Madrid, Comunidad de;Total;2011T4;17,36
Mujeres;13 Madrid, Comunidad de;Total;2011T3;17,18
Mujeres;13 Madrid, Comunidad de;Total;2011T2;14,82
Mujeres;13 Madrid, Comunidad de;Total;2011T1;15,74
Mujeres;13 Madrid, Comunidad de;Total;2010T4;15,96
Mujeres;13 Madrid, Comunidad de;Total;2010T3;16,54
Mujeres;13 Madrid, Comunidad de;Total;2010T2;16,37
Mujeres;13 Madrid, Comunidad de;Total;2010T1;15,7
Mujeres;13 Madrid, Comunidad de;Total;2009T4;14,71
Mujeres;13 Madrid, Comunidad de;Total;2009T3;14,03
Mujeres;13 Madrid, Comunidad de;Total;2009T2;12,81
Mujeres;13 Madrid, Comunidad de;Total;2009T1;13,62
Mujeres;14 Murcia, RegiÛn de;Total;2020T1;19,31
Mujeres;14 Murcia, RegiÛn de;Total;2019T4;19,98
Mujeres;14 Murcia, RegiÛn de;Total;2019T3;16,62
Mujeres;14 Murcia, RegiÛn de;Total;2019T2;16,65
Mujeres;14 Murcia, RegiÛn de;Total;2019T1;19,62
Mujeres;14 Murcia, RegiÛn de;Total;2018T4;20,5
Mujeres;14 Murcia, RegiÛn de;Total;2018T3;19,73
Mujeres;14 Murcia, RegiÛn de;Total;2018T2;20,44
